Long,Lat,ROI
22.92248,40.731724,3.9
23.029131,40.8198605,5.4
22.824141,37.940094,4.5
22.834996,37.940599,0
21.077459,38.535835,0
23.736261,38.041973,5.2
24.5965575,35.369936,2.0
25.137602,35.011728,0
22.5143005,40.272221,3.7
24.883806,41.1321085,7.5
23.76017,37.9241235,4.3
24.949924,35.307522,0
25.218931,35.231144,0
24.357836,37.613266,0
21.847158,37.897678,0
23.762396,35.555706,0
24.654522,40.589676,0
25.234541,35.188557,0
22.724101,37.40332,3.6
26.385485,36.591728,0
23.664757,38.001648,4.1
23.025112,40.640888,3.6
21.680883,40.511631,0
22.995047,38.655716,14.4
27.784837,36.1899105,0
25.0809945,35.273369,3.2
23.626141,39.169357,0
23.766094,37.984631,4.4
22.9273255,37.819084,0
25.1346885,35.323326,6.2
25.2307625,39.938995,0
24.434931,35.352726,5.1
23.737965,38.62038,0
23.703678,38.058907,5.4
23.7252065,37.999262,5.4
23.754402,38.004723,3.4
25.915662,40.932348,10.4
24.755981,35.341148,0
24.748791,35.324528,0
24.994724,40.945225,0
22.43454,39.609333,4.7
23.1927185,38.949726,0
25.0298435,35.1908435,3.5
21.6154185,38.087143,0
21.163601,40.239918,0
22.146482,36.956047,2.7
22.051338,38.2739065,3.5
24.176188,40.877262,0
23.630131,38.365234,0
23.732703,38.0765855,3.6
24.1207945,38.5052735,0
21.702976,37.322906,0
23.696495,38.255051,0
23.695698,38.255215,4.7
23.6805805,38.3173165,0
24.121872,38.502899,5.0
25.875036,40.8605,0
25.480679,35.161175,0
24.713461,41.056526,0
21.939799,37.034725,0
22.107883,37.046452,0
22.541165,40.9859275,3.4
25.589383,37.088516,0
23.634413,35.285294,0
23.801434,38.310009,0
22.95936,37.94109,6.6
21.74889,38.21394,6.3
25.14513,35.323387,0
25.13933,35.324097,5.5
24.030754,35.510715,3.3
23.640432,37.982124,0
23.617886,40.880901,0
22.5874025,37.5229265,0
23.431686,37.746628,3.8
23.1819,39.2838075,3.0
23.657204,37.989201,7.4
22.762302,39.71439,8.4
23.722905,38.028534,4.2
23.141941,37.928594,4.7
22.7278045,40.713911,6.4
23.734849,37.9431595,3.0
23.671561,37.9597965,4.6
22.8571875,38.758322,5.5
25.7138405,35.193016,4.8
23.864339,38.14118,4.8
23.347836,37.710449,0
23.442314,41.374424,0
23.013094,39.340298,6.0
21.4115755,38.6241455,6.7
23.047842,38.878517,10.0
22.356358,38.14867,20.0
25.285463,41.087116,0
22.543774,40.49778,3.9
22.082541,38.250099,6.0
23.221836,38.45705,0
22.317995,38.155338,5.6
22.426424,37.752289,3.0
22.441893,40.625809,5.9
25.874134,40.845989,5.1
23.101585,38.372265,4.3
21.865114,37.539337,0
23.7209395,37.909494,2.8
23.957949,41.069271,0
22.761164,39.180832,8.3
21.34781,37.796501,6.9
23.885103,38.3925135,4.2
22.590767,38.640102,2.5
21.1639365,38.8641965,6.1
23.84409,40.825317,0
22.37952,38.52664,5.5
22.355385,39.741428,0
20.864931,39.636772,4.7
21.27079,37.9067595,4.3
21.9526095,37.110748,0
23.703096,38.081905,3.3
24.8804775,35.2906075,0
23.860527,38.131796,4.7
22.62903,38.376938,5.5
21.764353,38.329426,4.1
22.582857,38.481411,42.1
21.620428,37.646248,14.4
23.589708,40.743469,0
22.0454955,37.157652,0
23.219052,39.225437,5.5
22.7287655,37.6347885,6.4
23.751808,37.908768,2.8
22.0619135,40.9746895,6.2
25.262846,35.148991,20.5
24.1599575,35.4290905,5.3
23.5952275,40.486832,7.1
20.98609,39.159508,7.7
24.005486,37.981213,4.9
23.227779,39.009083,4.0
22.8641585,37.5439205,6.5
23.588582,38.06373,6.5
23.0292475,40.820736,5.0
22.836585,37.9475395,7.9
21.0825245,38.5361345,2.8
25.204105,34.996925,57.6
22.9989925,38.652866,11.3
23.724684,37.955685,4.4
24.953461,40.981472,0
22.143688,36.965729,4.2
22.540148,40.984367,5.8
22.844158,38.493862,0
23.80546,38.022371,3.3
22.738343,40.628176,4.9
23.5963,38.463718,6.1
22.5982875,40.732525,4.3
24.0232135,35.51198,4.1
25.371063,35.307293,5.2
23.1004505,40.6102045,4.3
24.705126,40.9835915,5.4
22.735231,38.514984,0
22.492575,38.479652,14.3
22.531535,38.41539,8.1
21.8085,39.9252665,8.5
22.199934,38.192192,4.4
26.496094,41.349415,7.6
22.0396145,37.5946655,4.6
22.4838965,40.170725,0
23.881142,38.104286,4.3
24.155605,38.348972,0
22.300831,39.128563,0
21.8560635,37.287664,8.0
24.230749,41.092655,5.5
24.14723,41.150867,7.1
22.845673,40.687363,3.8
22.04702,40.800272,4.7
22.950714,40.685486,4.6
22.068897,38.267696,1.0
22.19043,39.894726,4.5
22.764301,38.627281,5.2
23.540434,38.046669,6.1
22.893326,40.669516,4.6
24.2534145,40.9156205,6.1
24.255682,40.8462145,4.3
23.711586,41.083752,5.9
22.9281365,40.4271885,4.8
25.237989,35.257301,2.2
23.7949335,38.395351,4.5
23.246604,37.3860855,3.3
22.910496,40.669338,3.8
22.394184,38.071964,0
22.130016,40.973915,0
22.174915,37.287525,0
21.715913,38.0909215,0
22.38833,39.296101,5.3
22.324965,37.951218,0
26.172309,40.894241,8.0
23.667143,38.10355,3.8
20.308443,39.600132,3.1
21.585569,37.157383,8.0
20.88147,39.204624,6.3
24.336422,41.024757,0
22.16464,39.456604,0
21.411434,40.781216,8.6
24.144165,35.379183,6.8
22.383507,38.378002,6.3
22.8793935,40.8586995,6.2
21.638367,37.065109,6.0
21.24873,37.8511255,8.3
25.075903,35.325359,4.1
24.2596285,35.360903,0
23.857718,38.014004,2.9
22.414134,40.793699,5.2
22.3930465,39.666508,4.6
22.567689,36.746441,4.8
22.452246,40.94585,4.9
25.312832,35.312168,2.5
21.426008,40.0830725,4.5
25.132126,35.338139,5.6
23.4658805,37.347601,1.2
25.185181,41.1279505,0
25.740674,35.011894,6.3
20.265533,39.506149,6.5
23.69913,38.0342905,3.6
23.641117,38.308064,0
20.8505735,39.6652165,5.2
22.241365,38.871624,91.1
23.76902,38.047028,3.8
23.151327,38.95414,5.8
22.430519,38.430294,6.8
23.760973,37.968132,5.0
22.951717,40.5835075,3.0
22.113312,37.0392705,5.2
21.625907,39.705242,7.7
24.1868,41.053143,4.4
22.11409,38.031914,6.1
23.928404,37.837961,4.7
22.781361,38.778835,3.9
23.750263,35.3297555,0
21.9201415,39.364233,8.4
22.5000175,37.2921865,0
24.420197,38.014496,6.1
21.793291,38.914597,4.7
21.380211,39.71019,0
25.3411205,35.2069495,5.0
21.267492,40.519234,7.6
21.1345255,37.893921,0
22.508448,40.27124,4.7
23.455832,41.068821,0
23.8680355,41.3414535,0
24.408459,40.938,4.5
22.9119885,39.5731845,0
24.705763,40.857075,2.7
23.976298,37.807178,4.6
23.086994,41.216923,0
23.816748,38.076561,3.4
22.873825,40.9922695,5.1
24.104465,38.634861,4.2
21.667332,37.249687,3.9
23.654337,35.494446,5.5
21.469219,40.535679,0
22.302107,39.573683,0
23.783388,35.538094,2.9
22.485878,40.480352,0
25.404526,41.118431,6.2
24.06085,38.573853,3.2
20.751078,40.047981,3.6
21.901218,37.796825,0
22.586271,40.314861,9.3
22.932034,37.938309,5.7
24.056007,40.980549,0
21.958376,36.796005,5.3
23.872898,37.900578,3.3
22.57811,40.778885,0
22.71203,37.688362,5.7
21.790507,40.301878,8.2
23.1592685,37.380428,4.4
22.305243,40.688671,0
23.830614,38.1385975,5.1
22.548279,36.884846,0
24.983061,35.230827,8.5
23.208784,40.962551,5.1
23.068027,40.750816,5.2
22.433739,38.899651,7.4
21.807965,37.8573915,11.0
22.419962,39.635681,6.2
24.051483,37.712276,4.9
21.262285,37.934368,5.4
22.115692,37.86459,0
23.4970605,41.099674,6.3
22.269858,36.848894,9.5
22.29277,38.916485,0
22.85627,37.166714,3.5
21.934971,38.118793,0
26.554822,39.107012,7.5
22.295494,37.678741,0
22.86511,38.851267,0
23.663483,38.427876,0
23.318781,38.7646465,0
22.550747,37.704636,0
22.504841,40.101761,4.6
22.877574,38.4384975,5.8
23.564407,40.62516,6.9
22.117432,38.942963,26.2
22.987772,39.401737,2.5
25.46307,35.288506,8.2
23.4928,38.07439,3.8
23.96199,38.1564065,5.9
20.436949,39.3591195,2.7
23.93462,37.884785,4.8
24.322294,38.048185,3.3
25.519169,40.905727,3.9
23.806742,38.05937,4.2
21.7895225,39.501587,3.3
22.1355,37.399246,5.1
23.342473,37.996382,8.1
29.59063,36.148727,0
21.969158,37.224747,3.4
22.797049,39.75251,0
22.91173,40.6568585,5.7
21.1170785,39.043146,4.2
22.0079725,37.050781,5.7
23.7616655,38.063763,7.2
23.3892715,37.582397,8.0
21.708148,36.8242305,4.9
21.18222,39.771191,4.4
22.863008,40.464539,5.0
23.15081,39.328079,4.2
24.873947,35.0524635,8.7
22.85681,36.804306,7.6
22.645119,38.808983,0
23.68375,37.953979,4.3
23.16147,39.399906,0
22.791728,41.254143,0
21.663151,39.430161,9.4
22.7456865,37.719677,0
22.806759,37.56805,4.2
22.070351,40.6306995,6.2
21.832375,38.393646,3.2
22.818062,39.279356,5.0
25.1584595,35.338526,7.4
23.6345785,38.5160595,5.7
23.734231,38.030367,3.7
23.817736,38.091591,3.3
22.9330835,39.374058,6.3
23.755705,38.04287,5.0
22.74477,37.588051,5.7
23.971399,38.085251,4.8
23.713478,37.942642,3.7
22.8187105,37.6074235,4.4
23.830957,41.029999,0
22.941046,40.652317,6.3
22.6622305,37.8204425,5.8
25.3555575,41.022129,0
23.5004425,40.9085255,6.9
22.4655825,39.565071,5.1
24.3135015,41.167143,0
21.496325,40.64436,0
23.089958,38.949177,7.9
22.918207,40.7285555,4.7
26.5313855,41.502193,8.8
23.5424605,40.2942295,77.6
23.756882,38.303238,6.3
23.854065,37.954094,5.1
23.951769,37.7197915,3.8
22.0874405,39.466091,8.2
23.879042,38.002232,3.5
23.0309855,40.5884095,4.0
21.982384,37.855835,0
20.717968,39.967899,0
22.590895,40.26643,5.4
20.510839,39.46608,9.6
21.522881,38.613903,0
20.3985575,39.2853435,5.3
22.342417,38.73958,1.3
22.988979,40.660149,3.3
22.524204,40.761692,7.5
21.143775,40.1929915,5.9
23.863685,38.0480765,3.9
23.571726,37.966095,5.6
20.301704,39.367733,3.9
23.692768,38.010918,4.3
21.9271195,36.9584885,5.8
22.329654,40.1802505,0
23.293377,41.275452,0
23.6843465,38.0411205,2.8
23.940847,38.0021035,3.7
21.620145,39.4586695,6.6
21.6983965,36.9129255,4.5
21.4407395,37.671608,6.5
23.9090195,35.516802,4.1
22.534119,40.644211,0
22.53537,39.621162,0
20.423023,40.003502,0
22.9492325,40.661324,4.4
23.4421235,40.380037,6.3
22.574699,40.995415,6.6
23.4557945,37.4999445,3.3
22.9986965,39.389717,5.5
21.106447,39.522839,0
20.7502025,38.9573845,4.6
23.971384,41.17931,5.2
22.9527695,39.051533,0
21.676924,40.513454,6.4
22.987883,40.59943,3.8
24.005932,38.020271,4.3
24.475563,35.3664015,4.8
21.781027,38.300411,4.6
23.9769,40.921648,4.8
20.1904905,39.624216,0
23.495368,37.9653455,2.4
21.018574,40.105175,1.4
25.69697,41.0240685,6.8
23.581488,38.347294,18.0
24.995569,41.131027,0
23.55105,41.088272,5.8
21.553832,40.2572,0
23.388095,41.2346575,8.1
24.236485,41.366749,0
22.949566,40.648212,5.2
22.724415,37.9822525,4.4
21.107302,39.593594,0
24.027266,41.109016,10.1
26.104385,35.209732,7.1
20.244364,39.4075015,0.0
22.667257,36.849766,5.4
22.157141,40.765156,0
23.382982,41.122688,7.4
23.518209,41.018459,0
23.356642,40.814682,0
22.0902,39.33984,0
24.06702,35.487579,4.5
26.303415,41.195393,12.2
22.896636,39.103287,0
22.426041,37.074444,6.2
23.916014,37.961334,4.4
22.1247155,38.9058245,0
23.1564975,37.264969,5.2
23.877899,38.126362,4.1
22.932249,40.6698115,5.6
22.616455,38.9134805,4.5
22.470053,37.875942,0
24.240263,38.155087,5.2
23.31469,41.042618,0
23.539738,38.327923,0
23.696849,37.967924,5.2
21.264584,40.027893,0
23.985168,35.404068,0
22.90967,40.492188,3.3
23.016907,40.548927,3.5
23.14994,38.306709,8.1
23.3190345,38.319792,5.9
22.047554,37.081894,3.1
25.280807,35.18782,13.5
26.2935885,41.024853,15.7
25.0189515,35.29689,4.5
24.7697345,35.072285,6.1
22.29347,39.737438,15.5
22.675051,38.588661,0
22.193544,38.367981,6.4
23.904437,39.985197,0.8
23.7601165,40.8863985,0
23.2066775,40.306314,6.7
21.76769,39.5538365,5.7
23.077137,39.10025,7.3
22.373253,37.50918,7.1
23.36191,37.4962995,0
22.227938,39.8811,0
21.3253,40.262566,0
24.197653,35.407738,3.7
23.922892,38.224239,2.9
21.206301,37.861301,3.1
23.1354075,40.479292,6.3
21.704858,39.639341,7.0
22.7618155,37.9772225,4.6
22.072006,40.25526,0
21.9768495,39.781305,0
22.315481,40.487896,0
22.203831,40.523582,6.8
23.33809,38.166636,4.8
26.516609,41.583212,32.1
22.188251,37.669201,3.9
21.524807,40.4520835,0
23.062191,36.517174,4.9
22.950781,39.363197,6.3
23.796816,35.462906,0
23.7640945,37.844843,2.8
23.783641,37.8164825,2.8
21.6669835,38.163315,5.4
23.832399,38.035177,2.8
24.8876665,41.136236,8.1
22.632286,38.077263,4.0
21.649483,37.4847855,9.2
23.1027315,39.441639,7.4
24.903737,35.1318225,5.5
23.771029,37.976208,4.8
23.64851,37.9449215,3.3
22.94803,40.636036,3.9
23.523399,37.950901,6.1
23.8474625,37.9880925,4.3
23.8635845,38.2850535,3.6
23.7061995,37.9550475,3.5
23.705151,37.956272,4.3
23.6954395,37.930487,3.9
23.6610345,38.008545,5.1
24.705849,40.874943,0
21.660599,38.107204,0
23.8041095,38.025345,3.7
21.798437,38.074478,3.1
21.62064,37.187038,0
24.046694,35.5166875,3.1
22.476719,36.61644,0
21.5872145,38.3535635,0
22.72611,37.882584,0
24.471305,40.9786625,0
22.539009,39.568481,0
20.932238,39.159718,0
23.621834,38.465363,4.7
23.635195,37.966587,3.1
22.540558,40.703976,0
23.72783,38.3324085,5.4
24.596178,35.372421,0
26.023803,35.175436,0
21.7949915,38.0723115,5.0
24.023452,37.9176045,3.7
24.22142,35.357853,0
21.43693,37.743271,0
21.790895,36.958172,0
25.107071,35.258495,6.6
24.67802,35.373951,0
25.2552935,35.327698,4.6
23.0615645,39.396246,0
24.030621,35.510239,0
22.386023,37.538486,0
25.125164,35.338051,8.2
23.574242,40.000759,14.7
21.710905,38.182846,3.5
21.79697,38.268799,12.0
25.1204495,35.013182,0
23.964201,37.669697,5.3
22.997482,36.915218,0
25.138491,35.1124,0
21.916687,36.8086455,8.1
23.741783,38.075573,4.5
22.180119,36.978245,0
23.6153135,37.9513835,3.1
21.824383,40.325218,0
22.4283225,39.6270275,4.1
21.513856,37.73406,0
22.165382,40.653404,0
22.968301,40.601521,4.3
22.420315,37.072983,6.5
23.848713,41.165203,0
24.587446,35.307228,0
20.952261,39.584835,0
23.7084625,37.959591,4.1
23.709333,37.959045,5.2
22.393167,36.586868,0
23.997879,37.762495,0
22.709169,37.484123,0
25.344666,35.32304,3.6
23.6338415,37.934479,3.3
25.150846,37.569996,0
22.026815,38.22665,0
21.8266805,37.016964,5.4
21.383591,37.847698,0
25.707677,35.2907885,0
20.668667,39.133331,0
22.408272,38.075481,0
23.803514,37.840553,3.8
24.651648,37.034424,0
25.367905,35.307556,1.6
24.392094,40.940964,3.6
21.916047,38.389721,0
22.950748,39.374039,7.3
21.792713,36.988293,0
22.869699,37.811661,3.2
23.150941,37.3055575,0
26.098301,38.33263,4.1
26.133493,38.366413,4.4
21.261101,40.53632,5.4
26.24696,35.146862,0
23.8003835,37.9989645,3.4
21.76885,36.873398,15.3
21.947594,36.797188,0
24.928351,37.836992,5.1
25.525113,40.4739265,8.9
25.1677655,37.5533275,2.9
23.362728,37.496479,0
27.117313,35.492538,5.1
24.414692,40.942696,2.7
26.552197,39.1090165,6.4
24.093189,35.561356,4.1
22.043243,40.625591,1.9
24.1620255,35.5520705,0
23.119933,39.4536175,6.3
25.180706,37.079449,0
24.20739,41.131363,0
22.8427915,39.1747265,0
23.099491,40.612247,4.2
23.219519,39.191811,3.7
24.239782,40.929367,0
25.175953,35.1919975,0
24.731731,35.344864,0
25.628674,35.240524,0
22.6511735,37.6313,0
24.936754,35.03413,0
21.92164,36.903011,6.0
24.864834,41.132534,7.5
23.698545,37.948505,4.3
23.699757,37.947803,3.8
23.7047605,37.943924,3.4
23.727397,38.024355,4.2
22.324235,38.1015455,0
23.084078,40.767349,5.2
23.802744,35.493206,0
22.118289,40.94171,0
23.777634,40.609749,1.8
25.237341,37.012798,28.7
24.756741,40.709614,0
22.855268,39.288754,1.7
24.7604675,40.731344,47.5
23.877319,39.170101,0
23.65144,41.060101,0
22.9625465,39.3760055,5.9
24.712632,40.9323825,0
21.748081,37.519699,0
24.186752,40.883152,0
21.8956625,36.793249,0
22.985609,40.898434,0
23.748537,35.323845,0
23.557871,41.166496,0
24.827526,34.9407485,0
24.707114,40.982441,3.9
23.676689,38.026546,4.2
22.469967,38.474949,0
25.5710245,35.0768395,0
24.509836,35.327694,15.4
23.275234,38.7800105,0
26.556176,39.0927295,5.3
23.682103,37.9469775,4.1
23.8296205,38.004925,3.0
23.879332,38.215923,4.3
23.796637,38.238503,2.0
19.883966,39.624195,3.5
19.896734,39.62466,4.8
23.747898,38.015999,2.6
21.74354,38.2439135,8.7
24.3808995,40.925133,5.3
26.204231,39.234386,0
21.551876,40.259357,0
21.995726,38.206333,11.5
25.052374,35.217014,5.7
23.73423,37.952221,3.5
24.116638,38.465988,7.5
23.6359275,38.015268,4.1
23.35062,38.803963,0
23.502438,38.628304,0
21.8665915,38.422989,4.6
22.62949,37.887341,0
22.234461,40.769962,0
21.148312,40.285675,0
22.5360305,36.9272175,0
21.459898,37.849632,0
22.791052,40.959549,0
21.73288,38.0773795,0
23.034832,38.7380865,4.4
22.900976,36.65065,3.6
22.769911,37.61644,4.3
21.937498,38.255302,0
25.114855,35.138191,0
25.479267,37.053629,3.7
24.922777,35.356106,0
24.750954,35.346008,2.4
23.270792,38.817719,0
23.974553,35.5009615,6.6
23.7868145,35.5108625,0
22.17371,40.3372175,0
23.269948,41.164221,0
23.648901,38.015911,4.9
21.744559,38.250057,4.0
22.733232,38.514984,0
23.000477,40.656433,3.6
22.494062,38.480057,0
23.780722,35.516193,4.1
21.741673,38.2015895,6.3
23.817377,35.523361,0
20.161564,39.225735,0
22.827986,37.655012,0
22.339226,39.687878,0
22.526865,38.029587,0
21.642841,39.552277,0
22.900696,40.656792,16.0
21.787025,36.833748,0
22.951541,40.5818865,5.1
23.042852,36.546528,0
25.3187765,34.9875085,0
22.145111,38.177971,0
22.411724,38.130658,4.4
22.537089,38.4012505,0
23.8622315,38.0368155,3.7
22.000042,37.300728,0
21.871277,39.93605,0
25.017752,36.982407,0
23.88509,39.9984835,54.9
23.828327,40.365559,0
23.603783,38.464798,6.9
24.398468,40.939629,3.9
26.5552635,39.102724,2.8
23.073547,36.262585,0
22.19903,38.190128,0
24.729412,41.062679,0
21.3875445,38.649195,5.1
23.785429,40.183887,0
21.694437,37.992523,0
23.432869,40.44199,0
21.5818815,39.6954135,0
22.856314,40.68829,4.7
22.267788,40.545033,0
21.9701215,37.298994,0
23.172394,37.463402,8.4
26.493575,41.3504695,0
22.1222325,38.24979,4.4
23.599786,38.048115,0
23.584715,37.965279,0
27.2052605,36.870548,0
24.057021,38.157011,6.2
25.6957225,40.856863,4.0
23.77285,37.848213,2.8
23.67189,38.334423,6.5
25.117231,35.329273,9.1
24.19037,38.2082005,22.4
22.45496,39.241711,0
23.07379,37.692398,0
22.9280815,40.6526645,5.2
22.89573,39.358446,4.1
22.711403,38.031296,4.1
22.8147075,39.2705535,0
23.414227,40.985458,0
22.046024,38.248333,0
22.0399405,37.5949995,0
23.793167,37.999695,4.3
24.008764,37.766769,0
23.076803,37.595959,0
22.944307,40.641125,4.7
24.90156,41.089993,4.1
22.457748,40.227978,0
23.932673,38.026688,4.2
25.567266,40.97794,0
23.269417,40.251858,2.5
23.881626,38.1030715,4.3
24.03119,37.8294525,7.2
24.055111,37.783127,3.7
23.779205,38.605923,0
22.383659,36.644043,2.4
22.667957,38.430721,0
24.144882,38.389,0
24.571234,41.072353,0
23.687081,39.100067,0
26.5575865,39.107702,5.2
20.782359,39.553091,0
21.562273,38.602074,0
22.969656,36.236584,0
21.383278,38.616585,0
23.636398,38.464363,5.6
22.1442165,36.957266,0
20.57873,39.903862,0
24.142876,40.867336,0
22.296942,39.13076,0
22.981638,38.252857,4.2
25.9800645,40.9081935,0
21.856956,37.287579,0
23.105621,40.888634,0
23.110233,37.392269,5.6
21.9828025,38.255194,0
24.191628,35.429218,0
22.137209,38.105602,0
23.350739,40.512329,0
21.3174695,37.7436695,0.9
22.9669895,40.6228925,3.4
24.247343,41.074696,0
23.049746,39.37608,35.3
24.025866,35.411678,4.7
23.777534,35.50222,0
21.954353,37.018559,0
21.598991,39.3978,0
25.102478,35.260378,0
24.146854,41.153038,7.6
24.311804,35.345215,0
23.7055465,35.492674,4.2
24.230906,35.43494,2.6
23.626532,37.948891,3.9
23.871099,40.923248,0
21.874048,37.130386,0
22.89248,37.539998,2.9
21.842937,40.349274,0
21.844715,38.3222545,5.5
22.550983,38.70631,3.9
24.512997,35.1765955,0
23.291114,38.850624,0
26.835022,37.141964,0
22.466619,36.594181,0
22.148077,39.915215,0
22.957687,40.782566,5.3
21.00131,39.265984,0
23.242048,37.573479,0
24.4315825,37.382999,2.3
25.221676,37.003555,2.6
23.385106,37.583208,6.8
22.031132,38.071556,0
20.824156,37.837715,0
23.545065,38.4845985,5.7
22.954208,40.644894,4.3
23.83737,38.171024,0
22.459923,36.675114,0
20.914106,40.211948,0
21.665169,39.52066,0
23.785282,38.021667,4.1
23.707922,38.0887355,5.9
23.863918,38.1116965,4.3
23.864189,38.110941,4.2
25.196629,37.562271,3.3
21.554827,38.144798,6.8
23.8255445,38.0119285,4.3
22.1446,36.965557,0
22.707531,40.662636,4.3
22.476061,36.567146,17.5
23.878391,38.031136,9.1
22.562738,40.05909,3.6
22.857885,40.689735,6.6
22.7527085,38.8813155,0
23.700971,37.921688,3.2
22.0502195,40.8076095,0
22.908339,41.073219,0
22.947179,40.684515,2.2
22.9431905,40.6995145,0
21.997665,38.397625,0
22.7410775,39.182907,0
23.875528,38.132317,3.2
25.435383,37.116459,0
22.027058,38.282486,11.5
23.177553,38.075611,4.1
21.75371,38.233349,5.9
23.742735,38.03524,5.7
23.840664,38.111626,4.3
24.630386,41.013813,0
23.7411325,37.92157,2.5
24.8739055,41.124037,4.4
24.0253365,35.498415,0
24.550659,41.053322,0
24.2414685,38.0961895,0
23.004707,36.528984,0
22.397947,40.372818,0
20.6892975,39.900877,0
21.569281,38.08181,0
24.244968,40.820763,0
22.179398,37.042381,3.0
24.057752,37.767727,0
22.299114,36.825359,0
22.3629,36.721964,0
24.249281,38.214153,0
23.175312,40.329311,0
23.692802,37.994442,0
22.418198,38.548679,0
23.6624735,38.00807,4.3
22.1720875,38.199303,6.1
23.582239,41.143276,1.3
23.443043,38.363129,0
23.003317,40.601093,5.5
23.6708735,37.949547,3.0
23.351625,40.051216,12.3
22.1856595,39.891613,0
22.533409,39.813595,0.0
22.851715,38.608086,0
21.5381135,39.5027505,0
20.743962,39.8281725,0
22.148266,37.626331,0
20.704552,37.878036,0
22.265532,40.319344,6.8
23.538801,38.047138,5.0
22.366854,39.587021,0
23.76878,38.016531,4.0
23.6504425,37.97665,4.0
22.8948965,40.6691185,4.1
20.882133,39.197475,6.9
22.380099,40.872963,0
24.262541,40.920654,5.2
23.756483,38.040247,5.5
20.751629,38.082794,3.8
24.305998,40.8443735,3.4
20.984791,39.149059,0
20.79302,39.7066345,7.4
24.6694195,35.3290615,5.0
23.7383255,37.937916,3.2
25.2316485,35.3027305,4.0
22.802677,36.75132,9.6
25.3905325,37.424526,29.0
23.73726,40.1461295,27.7
20.671549,37.900829,0
22.123966,38.216183,14.1
21.8010835,38.216282,0
22.840319,38.36562,0
23.774694,37.996338,4.4
25.17857,37.090508,9.5
25.730811,35.2323325,0
23.338511,39.011543,2.7
24.342144,37.604698,0
22.665604,37.58699,0
23.74893,37.8927495,2.9
22.4885015,38.100138,0
22.983355,36.613842,15.7
22.072842,37.520786,0
22.715513,37.938805,0
20.710979,38.711334,2.3
23.6357955,35.361702,0
22.724876,36.929585,0
23.633444,41.099995,0
27.816483,36.62104,0
21.5592205,40.487997,0
24.1903485,35.344246,4.1
24.018671,35.5164605,3.3
24.109417,38.616886,3.4
25.159418,35.235531,8.1
25.723417,35.261349,0
23.130067,37.633501,4.7
25.292452,36.737137,0
25.7067785,35.271748,0
21.161999,39.250275,0
25.534352,35.3033275,0
26.554501,39.112415,8.9
25.233665,35.289364,9.5
23.827564,35.326004,0
22.929392,40.423637,5.6
22.963387,40.577538,3.6
22.06031,40.630939,2.8
22.952311,40.666039,2.7
22.9903575,40.5974085,4.7
22.494893,40.277775,3.8
21.92185,36.8739205,0
22.040548,37.103745,0
23.151499,37.637074,6.0
23.15197,37.671608,2.4
22.1358925,40.6891595,0
21.9196015,36.886129,0
23.415585,37.310905,0
25.794111,35.056717,0
20.928411,38.647789,5.5
24.767366,35.333984,0
24.40201,37.398224,0
24.3384095,35.3273775,6.9
22.420185,37.4641,0
21.491575,37.626026,10.1
22.940359,39.368439,7.4
22.923016,40.652531,5.6
22.494455,38.595722,25.8
23.5929345,41.1000555,0
22.9602815,40.6466465,4.0
22.2240075,38.357103,7.4
24.6398305,40.950041,4.7
19.586643,39.888248,0.9
25.9332495,39.1705285,3.9
23.7935385,38.3954525,3.9
24.6347225,35.3598845,4.6
21.7465705,38.229733,9.7
23.741156,38.045448,6.4
23.747465,38.049147,7.2
23.800188,38.046745,3.6
22.064968,40.628906,10.9
22.2019295,40.5334625,6.3
22.002855,38.2865165,6.8
20.5654885,38.4443455,0.9
23.3235495,38.2179145,0
23.7674095,37.9910905,4.2
23.246435,37.387169,20.8
24.940746,37.441185,5.3
24.946878,40.932323,0
23.322935,38.215546,1.8
19.710896,39.785332,4.4
25.102247,35.31937,5.2
21.857298,39.563351,0
23.732685,37.92733,2.9
23.8125955,38.092291,3.4
22.511687,40.2649305,9.7
23.837778,38.0224095,4.2
26.0756645,35.0797575,0
26.546112,37.331219,0
22.5020725,40.2773095,5.6
23.217394,40.69455,0
22.90521,40.662632,5.0
21.968248,37.111729,9.8
25.316629,35.187626,11.1
21.770626,36.8331185,0
22.959461,40.634716,7.0
23.108,38.374142,0
23.6534585,37.945637,4.6
22.068401,40.624279,2.6
23.640296,37.9777945,4.8
22.795051,37.956238,4.9
26.17779,37.630571,6.0
23.49257,40.031481,8.8
23.743139,37.996719,4.7
23.618959,37.955078,4.1
23.696815,37.940018,3.2
23.528347,38.607449,2.5
23.7683035,38.0042075,4.5
24.4766635,35.3608495,0
24.859322,41.111465,5.2
22.9091185,40.666529,4.4
22.9152565,40.6717205,4.2
21.746126,38.242191,7.8
22.7487745,39.8569185,0
25.711288,41.064087,0
22.49357,38.124836,0
23.757652,37.85191,3.6
23.005682,40.864899,0
22.930098,37.895927,4.8
22.1422445,41.0055235,0
23.7354405,37.9853515,4.2
23.73727,37.987206,4.5
22.940252,38.587845,0
22.4113865,39.6372395,7.7
20.68552,37.800938,0
25.707228,35.184353,3.4
25.985519,35.165672,0
22.476379,36.56041,0
23.630219,38.488174,4.5
23.044855,40.628448,3.9
22.428761,40.349552,0
20.821194,39.688492,6.4
21.843292,36.848103,0
22.268213,36.900906,0
20.631487,38.462933,0
24.242513,35.3751985,0
22.841839,37.57468,5.4
